INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object
df993724-3ebe-4193-bd42-695ec49988b2	0.95	17326013	CRH and Uct inhibited SZ95 sebocyte proliferation with CRH also stimulating interleukin-6 (IL-6) and interleukin-8 (IL-8) release from SZ95 sebocytes.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:CXCL8))
2867274e-e710-4e8b-9c4b-768ac1d0d69b	0.95	17326013	CRH and Uct inhibited SZ95 sebocyte proliferation with CRH also stimulating interleukin-6 (IL-6) and interleukin-8 (IL-8) release from SZ95 sebocytes.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:IL6))
88e2df7a-9d2a-4159-92ec-c28d8c32b68b	1.0	17353013	Hypothalamic somatostatin (SS-14) is known to inhibit both thyrotropin releasing hormone (TRH) - and corticotropin releasing hormone (CRH)-induced TSH secretion.	reach	p(HGNC:SST)	directlyDecreases	act(p(HGNC:CRH))
3eca5b14-051a-4051-8e93-9abe359ec401	0.95	17353013	Using the same agonists, we were able to demonstrate the involvement of SSTR5 in the inhibition of the in vitro CRH induced TSH secretion by SS-14.	reach	p(HGNC:CRH)	directlyIncreases	act(p(UP:P22265))
ac4f9f4e-5e36-4b7b-821c-1d62a3f8312b	0.86	17462630	CLP increased CRH staining intensity in the hypothalamic paraventricular neurons uniformly from D1 through D4 (P < 0.01).	reach	p(HGNC:CALML3)	directlyIncreases	act(p(HGNC:CRH))
1a44e4b4-98b9-4ebd-b275-ecaa6c0d3323	0.86	17463058	Neuropeptide Y (NPY) expression is prominent within the PVN, and previous reports indicated that NPY stimulates CRH mRNA levels.	reach	p(HGNC:NPY)	directlyIncreases	p(HGNC:CRH)
5a177d44-5dd9-4e37-92b8-e17d8c2d40d7	0.95	17506223	XREF_BIBR, XREF_BIBR Both IL-1 and IL-6 stimulate corticotropin releasing hormone (CRH) secretion, resulting in increased adrenocorticotropic hormone (ACTH) and glucocorticoid release.	reach	p(HGNC:IL6)	directlyIncreases	act(p(HGNC:CRH))
c65b1c6e-fcca-41c7-a11f-a921d780891c	0.95	17524488	The CRH neurons co-express vasopressin (AVP) which potentiates the CRH effects.	reach	p(HGNC:AVP)	directlyIncreases	act(p(HGNC:CRH))
7db19242-b8fe-4416-a8b3-aac130815ba7	0.95	1759537	We re-examined whether CRH stimulates GH secretion in acromegaly.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:GH1))
b70d531d-d8e3-49cc-8e5d-c12047799a5d	0.95	17596635	But then CRH, as detailed by Chrousos, induces the expression of the death protein FasL.	reach	p(HGNC:CRH)	directlyIncreases	p(HGNC:FASLG)
df371507-d933-48a6-9ab0-1181e5f33222	0.86	17615151	Moreover, EPO, but not VEGF, inhibited KCl- and veratridine stimulated CRH release and counteracted the parallel decrease in intrahypothalamic CRH induced by the two secretagogues.	reach	p(HGNC:EPO)	directlyDecreases	act(p(HGNC:CRH))
ab03a272-c5b5-495c-8405-70f6573edad5	0.86	17615151	Moreover, EPO, but not VEGF, inhibited KCl- and veratridine stimulated CRH release and counteracted the parallel decrease in intrahypothalamic CRH induced by the two secretagogues.	reach	p(FPLX:VEGF)	directlyDecreases	act(p(HGNC:CRH))
20705684-8ebe-4f9a-add1-881824a3220e	0.86	17615151	Thus, in this study we used rat hypothalamic explants to investigate whether EPO and VEGF can directly modulate CRH release; the latter was assessed by RIA measurement of the peptide in the incubation medium and hypothalamic tissue.	reach	p(HGNC:EPO)	directlyIncreases	act(p(HGNC:CRH))
ab03a272-c5b5-495c-8405-70f6573edad5	0.86	17615151	VEGF tended to reduce CRH release without reaching statistical significance.	reach	p(FPLX:VEGF)	directlyDecreases	act(p(HGNC:CRH))
20705684-8ebe-4f9a-add1-881824a3220e	0.86	17615151	We observed that EPO (1-10 nm) significantly reduced CRH release and, in parallel, increased intrahypothalamic CRH content.	reach	p(HGNC:EPO)	directlyIncreases	act(p(HGNC:CRH))
df371507-d933-48a6-9ab0-1181e5f33222	0.86	17615151	We observed that EPO (1-10 nm) significantly reduced CRH release and, in parallel, increased intrahypothalamic CRH content.	reach	p(HGNC:EPO)	directlyDecreases	act(p(HGNC:CRH))
f557218e-8ccb-4512-8216-bedb8b4a5856	0.95	17641738	Psychological stress induces CRH gene expression in the amygdala, antagonism of CRH receptors in the CeA reduces freezing induced by foot shocks and icv CRH administration promotes freezing and reduces shock-probe burying.	reach	p(HGNC:CRH)	directlyDecreases	p(HGNC:CRH)
56cdbae2-1f6b-4191-9df3-90575ef90d07	0.86	17667919	Addition of 10nM CRH increased apoptosis of PBL after 24h in culture (12 +/-1% in TUNEL and 10.5 +/-2% in poly-caspase assay) (XREF_FIG and XREF_FIG) (P < 0.05).	reach	p(HGNC:CRH)	directlyIncreases	act(p(UP:Q46790))
b70d531d-d8e3-49cc-8e5d-c12047799a5d	0.95	17667919	CRH upregulates the expression of FasL in OvCa3 and A2780 cells through CRHR1.	reach	p(HGNC:CRH)	directlyIncreases	p(HGNC:FASLG)
b70d531d-d8e3-49cc-8e5d-c12047799a5d	0.95	17667919	Finally, CRH increased the expression of FasL in OvCa3 and A2780 cells through CRHR1 thereby potentiated their ability to induce apoptosis of activated peripheral blood lymphocytes.	reach	p(HGNC:CRH)	directlyIncreases	p(HGNC:FASLG)
56cdbae2-1f6b-4191-9df3-90575ef90d07	0.86	17667919	Furthermore, CRH alone induced low levels of PBL apoptosis, comparable to those measured in co-cultures with ovarian cancer cells without any additives.	reach	p(HGNC:CRH)	directlyIncreases	act(p(UP:Q46790))
a8b9825d-88c7-4258-9030-f54425ed6449	0.92	17667919	In both cell lines, CRH induced FasL through CRHR1.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:FASLG))
f077f6c9-033a-4462-a8be-6f2c415c6f0c	0.92	17670858	A terminal c-Fos study revealed intact LiCl induced c-Fos expression in the lateral parabrachial nucleus and central amygdala in DSAP rats, despite significant loss of NST NA neurons and attenuated c-Fos activation of corticotropin releasing hormone positive neurons in the paraventricular nucleus of the hypothalamus (PVN).	reach	p(HGNC:FOS)	directlyDecreases	act(p(HGNC:CRH))
f077f6c9-033a-4462-a8be-6f2c415c6f0c	0.92	17670858	A terminal c-Fos study revealed intact LiCl induced c-Fos expression in the lateral parabrachial nucleus and central amygdala in DSAP rats, despite significant loss of NST NA neurons and attenuated c-Fos activation of corticotropin releasing hormone positive neurons in the paraventricular nucleus of the hypothalamus (PVN).	reach	p(HGNC:FOS)	directlyDecreases	act(p(HGNC:CRH))
e4fee956-2702-4fb5-ba71-186f16515f20	0.95	17690163	The catecholaminergic NPY innervation seems to modulate the activation of CRH neurons in association with glucoprivation and infection, whereas the NPY input from the arcuate nucleus may contribute to inhibition of CRH neurons during fasting.	reach	p(HGNC:NPY)	directlyIncreases	act(p(HGNC:CRH))
2b3168b8-c5e5-44ee-93fc-995c4780754d	0.99	17726912	40 Upstream of Cortisol production, patients suffering from depression display elevated levels of corticotropin releasing hormone (CRH) in the cerebrospinal fluid (CSF) and a blunted adrenocotrotropic hormone (ACTH) response to administered CRH, presumably due to chronic high levels of CRH causing downregulation of pituitary CRH receptors as well as negative feedback from high levels of circulating Cortisol.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:CRH))
3879b0ea-31d2-4c1a-9fff-acdbf98423a4	0.95	1775636	We have recently demonstrated that corticotropin releasing hormone (CRH) potentiates the contractile response to oxytocin of human gestational myometrium, using a high flow microsuperfusion system and electrical field stimulation.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:OXT))
9ad8e4a2-fd3c-4dac-8eab-d07402068e31	0.92	1782543	We demonstrated previously that interleukin-1 (IL-1) (recombinant human IL-1 alpha and -1 beta) stimulated the release of corticotropin releasing factor (CRF) from the superfused rat hypothalamo and neurohypophyseal complex (HNC), independently of the cholinergic system.	reach	p(IP:IPR000975)	directlyIncreases	act(p(HGNC:CRH))
bb564913-f30b-44ec-9b62-45a64ac25f57	0.95	1784425	CRH induced seizures increased c-fos bilaterally in the same cortical regions, and in addition, in the hippocampus and olfactory bulb.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:FOS))
bb564913-f30b-44ec-9b62-45a64ac25f57	0.95	1784425	In the preseizure state, CRH increased c-fos unilaterally in several cerebral cortical structures (most prominently in the dorsal endopiriform nucleus and in the piriform and insular cortices).	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:FOS))
3ae7c9ee-3d41-4380-960b-620630cc198c	0.94	17895291	A transient transfection of AP-1 decoy ODN did not affect CRH regulation of c-Fos (P> 0.05) but almost completely abolished CRH induced enhancement of Cx43 expression (P < 0.01).	reach	p(HGNC:CRH)	directlyIncreases	p(HGNC:GJA1)
748b2c49-5312-484c-b296-ae06ea1072ae	0.95	17895291	CRH significantly increased mRNA and protein expression of c-Fos and Cx43 in a dose dependent manner (P < 0.01).	reach	p(HGNC:CRH)	directlyIncreases	p(HGNC:FOS)
3ae7c9ee-3d41-4380-960b-620630cc198c	0.94	17895291	CRH significantly increased mRNA and protein expression of c-Fos and Cx43 in a dose dependent manner (P < 0.01).	reach	p(HGNC:CRH)	directlyIncreases	p(HGNC:GJA1)
0c7108b8-2e72-4de8-9004-1a0ecb6d303b	0.86	17959886	As little as 0.1 nM CRH induced ACTHR transcript by 12-fold at 24 hours.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:MC2R))
b7738081-c527-44d2-9552-6c29dff66883	0.95	17989958	Nociceptin and orphanin FQ (N/OFQ) has been proposed to be a functional antagonist of corticotropin releasing factor (CRF) in relation to its anti-stress action and its ability to antagonize the anorectic effect of CRF in rats without exhibiting affinity for CRF receptors.	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:C1QL1))
120d3e58-1798-4627-a8d4-e757e29908b9	0.95	17991694	Despite comparable activation of these brainstem neurones by IL-1beta in virgin and in late pregnant rats, pPVN CRH neurones are activated only in virgin rats.	reach	p(HGNC:IL1B)	directlyIncreases	act(p(HGNC:CRH))
8f9e6e03-4cf1-49c0-bc02-862af0aa23f3	0.95	18045503	Centrally, the stress activates hypothalamic-pituitary-adrenal (HPA) axis, inducing hypothalamic corticotropin releasing hormone (CRH) production which, in turn, leads to increased circulating levels of ACTH and, finally, of glucocorticoids (GCs) secreted by the adrenal gland [XREF_BIBR].	reach	p(HGNC:HPSE)	directlyIncreases	act(p(HGNC:CRH))
210ab0f3-8f01-4eba-95a0-f49b820fdedb	0.95	18053970	In BALB/cJ mice, CRH (0.4 microg) increased wakefulness and decreased NREM, REM and total sleep.	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:REM1))
26b37c94-252f-4f1a-8864-94c5ad9de7ec	0.95	18063681	Because increased endogenous CRH release in stress is associated with an inhibition of reproductive function, we have tested here whether the pulsatile LH decrease after ghrelin may reflect an activated hypothalamic-pituitary-adrenal axis and be prevented by a CRH antagonist.	reach	p(HGNC:CRH)	directlyIncreases	act(p(FPLX:LH))
e012ff70-1290-4c99-bc60-916f113c8a31	0.94	18063681	Our data indicate that CRH release mediates the inhibitory effect of ghrelin on LH pulse frequency and suggest that the inhibitory impact of an insufficient energy balance on reproductive function may in part be mediated by the hypothalamic-pituitary-adrenal axis.	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:GHRL))
a9742560-e0fb-41f0-91a8-9aca4c42c1bb	0.95	18079206	This effect was reversed by the CRH receptor type 1 (CRHR1) antagonist antalarmin but not by the CRHR2 antagonist astressin-2B, suggesting that CRHR1 mediated the inhibitory effect of CRH.	reach	p(HGNC:CRHR1)	directlyDecreases	act(p(HGNC:CRH))
e179fb76-2d94-45d3-a750-d10d144a07fa	0.86	18081553	Addition of annexin-1 to cultured pituitary cells inhibits CRH stimulated ACTH secretion, whereas the early inhibitory effects of the steroid on secretagogue stimulated ACTH release in vitro and in vivo are prevented by blocking synthesis of annexin-1 with antisense oligodeoxynucleotides or by blocking the activity of annexin-1 with anti-annexin-1 antiserum.	reach	p(HGNC:ANXA1)	directlyDecreases	act(p(HGNC:CRH))
3eca5b14-051a-4051-8e93-9abe359ec401	0.95	18081553	An interesting observation is that in lower vertebrates CRH stimulates the release of TSH, and hence of alphaGSU, via the CRH2-R.	reach	p(HGNC:CRH)	directlyIncreases	act(p(UP:P22265))
b8fb032c-f997-41de-9d50-176f55dcf87b	0.86	18081553	Gonadotrophs may contribute to this goal by releasing NPs that in turn attenuate CRH activated ACTH release.	reach	p(HGNC:NPS)	directlyDecreases	act(p(HGNC:CRH))
b03c6e8d-f4df-43f1-b23e-f5d7c61e3b1a	0.95	18191132	DIA rats reduced 80% their food consumption compared to N, decreased PVN pro CRH expression, serum estradiol and leptin levels, increased corticosterone similar to FFR.	reach	p(HGNC:LEP)	directlyDecreases	act(p(HGNC:CRH))
69e171ec-f593-41d2-a086-a8f833860333	0.95	18404132	In the present study, we aim to reveal the role of SUMO1 in the regulation of ER mediated CRH promoter activation.	reach	p(HGNC:ESR1)	directlyIncreases	act(p(HGNC:CRH))
ace9320d-b05b-4ffc-bd5d-c09d444d5120	0.95	18434353	AVP potentiated CRH induced insulin secretion from the isolated mouse pancreatic islets at concentrations where, by itself, it failed to stimulate secretion, and this potentiation was specific for the AVPR1b receptor subtype.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:INS))
ace9320d-b05b-4ffc-bd5d-c09d444d5120	0.95	18434353	AVP stimulated insulin secretion in the dose range from 0.25 to 100nM (XREF_FIG A) while CRH, at a relatively high dose (50nM), also stimulated insulin secretion (XREF_FIG B).	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:INS))
ace9320d-b05b-4ffc-bd5d-c09d444d5120	0.95	18434353	Activation of the endogenously expressed M3 receptor by the cholinergic agonist carbachol also potentiated CRH induced insulin secretion, indicating that the phenomenon may be pathway specific (i.e. Ca 2 + -phospholipase C) rather than agonist specific.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:INS))
c65b1c6e-fcca-41c7-a11f-a921d780891c	0.95	18434353	Effect of PKC inhibition on AVP potentiation of CRH stimulated insulin secretion.	reach	p(HGNC:AVP)	directlyIncreases	act(p(HGNC:CRH))
ce8c0ce0-07b9-4113-bd90-dad8f5c92d64	0.94	18434353	Effect of PKC inhibition on AVP potentiation of CRH stimulated insulin secretion.	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:INS))
ace9320d-b05b-4ffc-bd5d-c09d444d5120	0.95	18434353	Effects of muscarinic receptor activation on CRH induced insulin secretion.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:INS))
c65b1c6e-fcca-41c7-a11f-a921d780891c	0.95	18434353	Experiments on the effects of extracellular Ca 2+ on AVP potentiation of CRH induced secretion showed that potentiation did not occur in the absence of extracellular Ca 2+, suggesting that the interaction between AVP and CRH was also critically dependent on Ca 2+ influx from the extracellular space.	reach	p(HGNC:AVP)	directlyIncreases	act(p(HGNC:CRH))
ace9320d-b05b-4ffc-bd5d-c09d444d5120	0.95	18434353	In AVPR1b KO mice, AVP stimulated insulin secretion was completely absent (XREF_FIG A) and AVP failed to potentiate CRH induced insulin secretion (XREF_FIG B).	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:INS))
ace9320d-b05b-4ffc-bd5d-c09d444d5120	0.95	18434353	In this study, we show for the first time, to our knowledge, that CRH induces insulin secretion in mouse pancreatic beta-cells and confirm that AVP stimulates insulin secretion from pancreatic islets isolated from wild-type control mice, concurring with previous studies.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:INS))
ce8c0ce0-07b9-4113-bd90-dad8f5c92d64	0.94	18434353	Incubation of the isolated pancreatic islets with PMA stimulated insulin secretion, while the addition of both lower doses of PMA and CRH enhanced insulin secretion over that measured after the addition of either PMA or CRH given alone, indicating that both the PKA and PKC systems are involved in the observed AVP potentiation of CRH stimulated insulin secretion in mouse pancreatic islets.	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:INS))
ce8c0ce0-07b9-4113-bd90-dad8f5c92d64	0.94	18434353	Incubation of the isolated pancreatic islets with PMA stimulated insulin secretion, while the addition of both lower doses of PMA and CRH enhanced insulin secretion over that measured after the addition of either PMA or CRH given alone, indicating that both the PKA and PKC systems are involved in the observed AVP potentiation of CRH stimulated insulin secretion in mouse pancreatic islets.	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:INS))
ace9320d-b05b-4ffc-bd5d-c09d444d5120	0.95	18434353	Isolated mouse islets were incubated either in KRB or in Ca 2+ -free KRB, with either 0.1 nM AVP, a dose at which this peptide does not stimulate insulin release, 100nM CRH, or both agonists added together.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:INS))
ce8c0ce0-07b9-4113-bd90-dad8f5c92d64	0.94	18434353	The protein kinase C (PKC) inhibitors Ro-31-8425 and bisindolylmaleimide I attenuated the potentiating effect of AVP on CRH stimulated insulin secretion and blocked AVP stimulated insulin secretion.	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:INS))
ace9320d-b05b-4ffc-bd5d-c09d444d5120	0.95	18434353	The specificity of the phorbol ester effect was demonstrated by the lack of insulin secretion or potentiation of CRH induced insulin secretion after incubation with the inactive phorbol compound, 4-alpha-phorbol.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:INS))
ace9320d-b05b-4ffc-bd5d-c09d444d5120	0.95	18434353	We investigated whether endogenously expressed receptors (e.g. M3 and/or M1 muscarinic receptors) that activate PKC also potentiate CRH induced insulin secretion and found that incubation of islets with CRH and a subthreshold dose of carbachol, a cholinergic agonist, resulted in a greater than twofold increase in CRH induced insulin secretion.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:INS))
