INDRA UUID	Confidence	Citation Source	Citation Reference	Evidence	Subject	Predicate	Object
1010c363-41ba-47c4-a9db-00cb3eed47ed	1.0	PubMed	24583268	Notably, the population of cells in the sub-G phase was very small (~ 0.2% of total cells) and did not significantly change in MsrB3 deleted cells.To test whether knockdown of p21 and p27 can restore cell growth of MsrB3 deficient cells, MsrB3-knockout MEF cells were individually transfected with p21- or p27 targeting siRNAs and cell proliferation was assayed (A).	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:MSRB3))
37c528b5-07e0-423a-b9aa-0c350b88f115	1.0	PubMed	23602409	Although this effect was variable, further analysis revealed that the amount of nuclear p27, a negative regulator of G1-S cell-cycle transition and ErbB2 induced mammary tumorigenesis (XREF_BIBR), was consistently elevated in IKKalpha silenced MT2 cells, whereas cytoplasmic p27 was barely affected (XREF_FIG).	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:MT2A))
bb3fa85c-a2e6-4a15-b474-03e0981218d9	1.0	PubMed	20426839	A number of tumor suppressor genes are targets of Myc transcriptional repression including C/EBPalpha, p15INK4, p21CIP1, p27KIP1 and p57KIP2.	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:MYC))
cd966fda-9656-4230-bf22-c4f2c1a5ec69	1.0	PubMed	17804714	In sum, loss of p27 activated AIB1, E2F1, Gab2, and Akt; increased cell migration and invasion; caused antiestrogen insensitivity; and promoted metastasis of breast cancer cells.	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:NCOA3))
275ef4e3-0ad0-4fbf-9d69-a751df610318	1.0	PubMed	24141420	Here, we demonstrate that in colorectal carcinoma cells the Notch1 dependent activation of cell cycle and proliferation is mediated by repression of the cyclin dependent kinase inhibitor (CDKI) p27.	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:NOTCH1))
6fc80467-511d-4d57-b277-d80e8ccf7c23	1.0	PubMed	21209944	It induces death receptors (DR4 and DR5) and cell cycle inhibitor p27 / KIP1, upregulates Bax, inhibits antiapoptotic Bcl-2 protein and markers of cell proliferation (PCNA and Ki67), metastasis (MM2 and MMP7) and angiogenesis (VEGF and VEGF-R2).	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:PCNA))
4e6bc273-e622-4459-b6f0-09602d9b1cdc	1.0	PubMed	12188931	We therefore asked whether SKP2 mediated p27 downregulation in MIB arrested LNCaP cells was able to actually bring about CDK2 activation.	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:PIEZO1))
d2b8781c-3030-4191-9c40-56709a83b50d	1.0	PubMed	23602409	Reduced p27 expression rescues mammary tumorigenesis in mice deficient in IKKalpha kinase activity and restores TIC self-renewal.	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:PSD4))
8c4a3850-574f-414b-8fee-716e02d7d532	1.0	PubMed	25587029	One proposed mechanism involves sequestration of the tumor suppressor PTEN by cytoplasmic p27, which inhibits PTEN by preventing its nuclear translocation [XREF_BIBR].	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:PTEN))
bef7d538-2845-4bef-a596-7a79ca14d75a	1.0	PubMed	5364799	Here cyclin A/CDK2 is shown to oppose RAG-2 accumulation; conversely, RAG-2 is induced by p27Kip1 and related CDK inhibitors.	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:RAG2))
7df39021-4a70-4859-9aa0-747c59c79f7b	1.0	PubMed	24732797	Airway epithelial cultures retain this coupling and therefore respond to RASSF1A inactivation by p27 dependent cell cycle arrest.	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:RASSF1))
c9a9f6b0-bb54-4c00-9c18-c18dffb22b09	1.0	PubMed	15469821	In the Supplemental Data, we further show that sequestration of p27 could also abolish Rb function.If the reduction in Cdk2 kinase activity was not caused by the reduction in their protein levels but, rather, by increases in p27 protein levels, we predicted that extracts of Rb expressing cells should be able to inhibit the kinase activity of non-Rb-expressing extracts.	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:RB1))
4673bc91-3ca1-4f92-a6f7-4a8ec0c32508	1.0	PubMed	25594310	Depletion of p27 inhibited colon cancer cell survival, and Rheb induction of autophagy.	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:RHEB))
33720e69-abb9-45e1-b4b4-ef78b66daba4	1.0	PubMed	24949832	Additionally, transfection of a p27 NLS mutant that localizes to the cytoplasm decreased RhoA activation and increased cell motility in MCS7 cells.	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:RHOA))
408ef453-930e-4b98-a9f7-96406defa542	1.0	PubMed	17525281	Furthermore, PEDF was found to enhance the expression levels of p27 in PDGF-BB-exposed SMCs.In the present study, we demonstrated for the first time that PEDF could inhibit the intimal hyperplasia by down-regulating G cyclin expression and up-regulating a cyclin dependent kinase inhibitor, p27 levels, via suppression of NADPH oxidase mediated ROS generation.	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:ROS1))
44ff46b8-09ff-45b4-a28d-90ef2c7fb44b	1.0	PubMed	22404445	p27 (kip1) upregulated by hnRNPC1/2 antagonizes CagA (a virulence factor of Helicobacter pylori)-mediated pathogenesis.	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:S100A8))
7325341e-eb0e-4887-bf8b-9c9554d45c91	1.0	PubMed	22199306	Progressive decrease in the level of nuclear p27 KIP1 during G1, due to up-regulated Rous Sarcoma subfamily (RAS) pathways and Schmidt-Ruppin A-2 viral oncogene homolog (SRC)/Abelson murine leukemia viral oncogene homolog (ABL)-mediated tyrosine phosphorylation of p27 KIP1 to promote S-phase kinase associated protein 1, Cullin, F-box containing complex, S-phase kinase associated protein 2 (SCF) SKP2 -mediated p27 KIP1 proteolysis, allows for cell cycle progression (XREF_BIBR).	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:SKP1))
1856040e-5a9e-4787-be10-fb702ad9e5f5	1.0	PubMed	25788262	The lower endogenous level p27 Kip1 in Skp2 overexpressing LNCaP 104-R1 cells was consistent to the function of Skp2 as Skp2 target p27 Kip1 for degradation.	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:SKP2))
66e24b33-346d-4e34-8249-1c24019b7939	1.0	PubMed	21355095	Kip1 ubiquitination promoting complex 1, suppressor of cytokine signaling 1, and CD115 (M-CSFR) were functional targets of miR-155.	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:SOCS1))
0770d0cc-6a0f-45cc-bb0a-b7e366dccc86	1.0	PubMed	23333463	The numbers of migrated and invaded STAT3 depleted cells in the invasion assays were highly significantly lower than cells, and the depletion of p27 further inhibited the invasive ability of STAT3 depleted cells (A).	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:STAT3))
3a0dd8ff-3dd7-40c9-8588-fceb3ecef1d5	1.0	PubMed	26654769	XREF_BIBR Previous reports demonstrated that the SIAH substrate p27 Kip1 inhibits stathmin, promoting tubulin stability and inhibiting migration, XREF_BIBR suggesting that SIAH ligases exert their effects on migration and invasion via this axis.	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:STMN1))
9183f776-329e-4fb5-b073-406a15823581	1.0	PubMed	23376847	In fact, overexpression of p21 or p27 also repressed SUV39H1.	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:SUV39H1))
2ec5fa1b-2904-459b-b010-669ade537cb5	1.0	PubMed	25084021	Thus, p27 Kip1 protein expression in IPMN lesions was significantly downregulated with the progression of IPMN, suggesting the downregulation of tumor suppressor protein p27 Kip1 plays a crucial role in pancreatic IPMN progression.	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:TCHP))
51eece98-2a6b-4ed9-9929-8a25971fdc4b	1.0	PubMed	14612944	Down-regulation of telomerase activity in malignant glioma cells by p27KIP1.	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:TERT))
0400d37c-1666-4cbe-955d-917f78f51d19	1.0	PubMed	20116089	We found that p27 did not block the binding of Treslin to chromatin (XREF_FIG).	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:TICRR))
677d9cf9-94b1-49bd-9f87-eedbbf4432c9	1.0	PubMed	20665887	p27 was decreased in 12/28 (42.9%) p53 foci from BRCA1 mutation carriers compared to 0/16 control foci (p = 0.002, Fisher 's exact).	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:TP53))
829720fc-24c7-4999-8962-9f776cc77d2f	1.0	PubMed	5510660	Ectopic p27 promoted differentiation in the presence of HGF by blocking the induction of Twist.	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:TWIST1))
0bfeabca-4dbb-4c79-a4ba-396d6d9cf21d	1.0	PubMed	17137575	However, it is possible that other mechanisms is also responsible for ZNF23 mediated growth inhibition because silencing p27 did not completely abrogate ZNF23 effect.	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:ZNF23))
c4f9ca43-b036-43ba-9d15-c53930a4f0e4	1.0	PubMed	17389617	p27 (Kip1) might play a pivotal role in ZNRD1 induced cell cycle arrest because the p27 (Kip1) anti-sense could block the cytostatic effects of ZNRD1.	p(HGNC:CDKN1B)	directlyDecreases	act(p(HGNC:ZNRD1))
042c38d2-0fe2-4022-bf0a-176df7f6d335	1.0	PubMed	19451650	Unlike cyclin E-CDK2 activity, the EBV PK activity was not inhibited by p27 (Kip1).	p(HGNC:CDKN1B)	directlyDecreases	act(p(PFAM:PF00224))
e7cbef40-32ca-42f8-8f9f-7b4669fd96c9	1.0	PubMed	6088797	Collectively, our findings show that reduced expression of p16, p21, and p27, which can occur during hepatocellular carcinoma, enhances the ability of MAPK signaling and pX to cause proliferation in hepatocytes.	p(HGNC:CDKN1B)	directlyDecreases	act(p(PFAM:PF00787))
2f3322c5-2b36-4dab-b334-f22bd1cc9f9b	1.0	PubMed	20688159	p27 was rapidly degraded 3h after cycloheximide chase in cells expressing Akt1 or the empty vector.	p(HGNC:CDKN1B)	directlyDecreases	act(p(PFAM:PF02829))
4b3a79cd-5e31-4189-a8bf-3555bf5e78b8	1.0	PubMed	18614808	p27 Kip1 degradation by ubiquitin mediated proteolysis is complex (reviewed in Ref.	p(HGNC:CDKN1B)	directlyDecreases	act(p(PFAM:PF05755))
94f9d6d3-b060-4aa6-b6c2-1f9cd5204945	1.0	PubMed	17448572	Third, inhibition of PI3K and Akt by Ly294002 mimicked the effect of antagonists of CaM increasing p27 levels and abrogating the serum induced enhanced proliferation of AD cells.	p(HGNC:CDKN1B)	directlyDecreases	act(p(PFAM:PF09793))
f5b03917-06d1-49f8-88b0-dff71a8f5a56	1.0	PubMed	19490896	Knockdown of p28, S5b, or p27 reduced the peptidase activity of the 26S proteasome by approximately 20%-35% compared to the control RNAi (A) and caused accumulation of ubiquitinated proteins (B, bottom), confirming that these chaperones are truly involved in the integrity of the 26S proteasome.	p(HGNC:CDKN1B)	directlyDecreases	act(p(PFAM:PF12404))
7d27fee5-50eb-46dd-b50b-7952a87b7153	1.0	PubMed	22404445	p27 (kip1) upregulated by hnRNPC1/2 antagonizes CagA (a virulence factor of Helicobacter pylori)-mediated pathogenesis.	p(HGNC:CDKN1B)	directlyDecreases	act(p(PFAM:PF13769))
3c7687c7-2617-43dc-95cb-298b97c63789	1.0	PubMed	22364879	Moreover, any probable residual cyclin D1 and cdk complex activity would be inhibited by the observed accumulation of the cell cycle inhibitor p27 ().	p(HGNC:CDKN1B)	directlyDecreases	act(p(UP:O05982))
95789f38-af3f-4d9c-a792-75b44aa6c026	1.0	PubMed	5926276	These observations show that high levels of endogenous p27kip1 can prevent E7 induced S-phase reentry.	p(HGNC:CDKN1B)	directlyDecreases	act(p(UP:P03129))
2fb1d024-ea42-434b-8ccc-b1e4511455b5	1.0	PubMed	22797726	To test whether p27 suppresses LSC proliferation and CML development, we transduced WT or Cdkn1b -/- bone marrow cells with BCR-ABL, followed by transplantation of a relatively small number of transduced cells (1x10 5 cells per recipient).	p(HGNC:CDKN1B)	directlyDecreases	act(p(UP:P09774))
756fbb98-7396-4455-9051-29a7e7d4c8e7	1.0	PubMed	22820506	Overexpression of p27 protein level dramatically decreased E2 dependent transcriptional activity of ERalpha compared to that in the vector control (A).	p(HGNC:CDKN1B)	directlyDecreases	act(p(UP:P27958))
1a6bfd64-4fc5-4aa9-a796-f59ed867d8de	1.0	PubMed	19490896	Intriguingly, concurrent loss of p27 with Rpt1/2 and Rpt3/6 knockdowns augmented the association of the Rpt4 and Rpt5 with the p28 module and S5b module, respectively, as confirmed by immunoprecipitation analysis (B and 5C, bottom panels, and B).	p(HGNC:CDKN1B)	directlyDecreases	act(p(UP:P33297))
e2b75a4e-577c-49cc-b447-54c7df312240	1.0	PubMed	23896637	Altogether, the data indicate that both p27 (Kip1) and p18Ink4c likely inhibit the positive cell cycle regulatory function of cyclinD3 and CDK4/6 through protein protein interactions and eventually contribute to maintenance of adult beta-cell quiescence.	p(HGNC:CDKN1B)	directlyDecreases	act(p(UP:P42753))
2eb03b89-733e-4bfd-b328-9ec2f3eca74b	1.0	PubMed	19490896	Intriguingly, concurrent loss of p27 with Rpt1/2 and Rpt3/6 knockdowns augmented the association of the Rpt4 and Rpt5 with the p28 module and S5b module, respectively, as confirmed by immunoprecipitation analysis (B and 5C, bottom panels, and B).	p(HGNC:CDKN1B)	directlyDecreases	act(p(UP:P53549))
4df11215-966a-4af5-968e-b9b8b0debb69	1.0	PubMed	22350412	However, the mechanisms leading to p27 downregulation in NPC remain undefined.	p(HGNC:CDKN1B)	directlyDecreases	act(p(UP:P82535))
63bf6279-3a9e-4f1c-9c91-a00915d0afed	1.0	PubMed	15652749	p27 expression strongly reduced in a dose dependent manner the interaction of alpha-tubulin with flag-stathmin as visualized by Western blot supporting the possibility that p27 interferes with the stathmin tubulin sequestering activity also in vivo.In mouse fibroblasts adherent to FN for 30 min, p27 and stathmin colocalized in the perinuclear region of the cells, as assessed by confocal microscopy.	p(HGNC:CDKN1B)	directlyDecreases	act(p(UP:Q71G51))
3726b5e8-5a9c-4069-8ec9-d7d6fc01df3d	1.0	PubMed	24747824	CDK4/6 and CDK2, however, may be inhibited at the start of this process by p15 and p27 Kip1, which may be stimulated by TGFbeta1 via p-Smad2 and p-Smad3.	p(HGNC:CDKN1B)	directlyDecreases	act(p(UP:Q9XTR1))
2cc5758c-dd5b-4c15-9dbf-37a88acb2342	1.0	PubMed	4306999	In astrocyte cell extracts, inhibition of CDK2 activity could be overcome with exogenously added cyclin E. Furthermore, depletion of p27 from astrocyte extracts lowered the amount of cyclin E required for CDK2 activation.	p(HGNC:CDKN1B)	directlyDecreases	p(FPLX:"Cyclin_E")
b940531c-981f-4a61-9402-a73e1c98bf14	1.0	PubMed	4840234	Phosphorylation of histone H1 or E1A proteins by CDK2 complex was inhibited by p27, but, in contrast, p27 stimulated the phosphorylation of E1A proteins by CDK4.	p(HGNC:CDKN1B)	directlyDecreases	p(FPLX:"Histone_H1", pmod(Ph))
bf670166-fce4-47db-85c7-9de043912a99	1.0	PubMed	22799764	ZIC1 can transcriptionally downregulate the Shh signaling and suppress the level of phospholated Akt and Erk, thus leads to the regulation of cell-cycle regulator kinases p21 Waf1 and Cip1, p27 Kip1 and cyclin D1 in gastric cancer cells.	p(HGNC:CDKN1B)	directlyDecreases	p(FPLX:AKT)
8760b4bc-b869-4a1c-b431-5669182e962b	1.0	PubMed	17525281	These observations further support the concept that NADPH oxidase derived ROS generation could play a role in neointimal formation in our model, which was a molecular target of PEDF.ROS have been known to modulate expression of G cyclins and cyclin dependent kinase inhibitor, p27.	p(HGNC:CDKN1B)	directlyDecreases	p(FPLX:CDKN)
64179031-6805-4cb5-86da-aa0be3c9cf86	1.0	PubMed	4059870	Interestingly, reduction of up to 90% of p27 protein expression increased both basal and serum stimulated gene transcription of cyclin D1, cyclin A, dihydrofolate reductase, and DNA synthesis reinitiation.	p(HGNC:CDKN1B)	directlyDecreases	p(FPLX:Cyclin)
0ea29949-9d88-4247-94c5-b127ed30b590	1.0	PubMed	22799764	ZIC1 can transcriptionally downregulate the Shh signaling and suppress the level of phospholated Akt and Erk, thus leads to the regulation of cell-cycle regulator kinases p21 Waf1 and Cip1, p27 Kip1 and cyclin D1 in gastric cancer cells.	p(HGNC:CDKN1B)	directlyDecreases	p(FPLX:ERK)
981ebe87-521d-45dc-9167-0e93c1f235d7	1.0	PubMed	6889687	In diabetic rats, increased numbers of PCNA positive and p27 (kip1) positive cells (mainly podocytes) were reduced by all treatments, but only ACE-i decreased numbers of desmin positive podocytes and tubulointerstitial expression of TGF-beta.	p(HGNC:CDKN1B)	directlyDecreases	p(FPLX:TGFB)
e23b03d2-1bfe-494f-a379-adb146c0ecb6	1.0	PubMed	7107671	Ectopic expression of p15INK4B and/or p27KIP1 inhibited Bcl-2 expression.	p(HGNC:CDKN1B)	directlyDecreases	p(HGNC:BCL2)
8169cda7-c9b1-4a5e-b868-419613c410ed	1.0	PubMed	19341793	Knockdown of p21 and/or p27 by siRNAs attenuated the antiproliferative effect of catalase overexpression.	p(HGNC:CDKN1B)	directlyDecreases	p(HGNC:CAT)
65f667dd-299e-4826-b80e-119d42b7c445	1.0	PubMed	23333463	In contrast, the depletion of p27 had no effect on the expression of FAK, pFAK, stathmin or ace-tubulin, but downregulated the expression of E-cadherin, in STAT3 depleted cells (B).	p(HGNC:CDKN1B)	directlyDecreases	p(HGNC:CDH1)
f85f6ca2-f130-4d88-9307-a627fcc9e810	1.0	PubMed	25684140	Similarly, p27 knockdown significantly reduced mesenchymal characteristics, decreasing vimentin, N-cadherin and Twist1 expression (XREF_FIG) and reduced cell motility (XREF_FIG).	p(HGNC:CDKN1B)	directlyDecreases	p(HGNC:CDH2)
5b8cd566-cc1e-408d-ba7d-2d0dbb8378a8	1.0	PubMed	6554063	CGP74514A treatment (5 microM; 18 hr) resulted in increased p21 (CIP1) expression, p27 (KIP1) degradation, diminished E2F1 expression, and dephosphorylation of p34 (CDC2).	p(HGNC:CDKN1B)	directlyDecreases	p(HGNC:CDK1, pmod(Ph))
0fcf630c-899f-4f10-bb5e-0b0545a8feb6	1.0	PubMed	15194442	A 50% decrease in protein expression will render p27 unable to inhibit sufficient amounts of CDK2 to block cellular proliferation.	p(HGNC:CDKN1B)	directlyDecreases	p(HGNC:CDK2)
95da4047-8387-4c31-bd27-5a2ba54114c4	1.0	PubMed	5460458	p27 (Kip1) up-regulation leads to a decreased cyclin dependent kinase 2 activity, retinoblastoma protein hypophosphorylation, G1 arrest and apoptosis.	p(HGNC:CDKN1B)	directlyDecreases	p(HGNC:CDK2, pmod(Ph))
9cb66538-dbe3-4100-b427-cf9d24af6ba9	1.0	PubMed	25760044	Furthermore, in HIVE cases and in GFAP-Tat tg mice, CDK5 and p27 nuclear localization was decreased resulting in increased CDK5 levels in the cytoplasm with concomitant hyperphosphorylation of Tau, CRMP2 and DCX.	p(HGNC:CDKN1B)	directlyDecreases	p(HGNC:CDK5)
91303e7a-119c-45bc-be64-db8ac064ad19	1.0	PubMed	19341793	To confirm that upregulation of p21 and/or p27 indeed contributes to the antiproliferative effect of catalase overexpression, the expression of p21 and p27 in hCatTg MAECs was suppressed by p21 and p27 siRNAs.	p(HGNC:CDKN1B)	directlyDecreases	p(HGNC:CDKN1A)
eee7e93c-fef9-4e82-a736-c741e3595b31	1.0	PubMed	4871737	Reduction of p27 levels by expression of antisense p27 allows for S-phase entry from quiescence in NIH 3T3 cells expressing ectopic cyclin D1, but not in parental cells.	p(HGNC:CDKN1B)	directlyDecreases	p(HGNC:CDKN1B)
